threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
20,10,sqrt,1000,5000,dynamic,0,0,1,0.002099,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,static,0,50,1,0.258210,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,dynamic,0,0,1,0.097438,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,1,50,1,1.253373,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,10,0,1,0.029413,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,static,0,0,1,0.002990,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,0,50,1,0.296500,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,guided,0,50,1,0.002127,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,1,50,1,0.002425,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,dynamic,0,50,1,0.497875,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,guided,1,50,1,0.557102,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,1,50,1,0.248302,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,10,50,1,0.009026,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,static,0,50,1,0.323468,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,guided,1,0,1,0.020641,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,static,10,50,1,0.004468,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,guided,0,0,1,0.004057,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,dynamic,0,0,1,0.078053,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,guided,0,0,1,0.004571,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,0,50,1,2.989183,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,static,1,50,1,0.012290,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,guided,0,50,1,0.003950,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,static,10,0,1,0.081730,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,10,50,1,0.014811,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,1,50,1,1.242045,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,guided,10,0,1,0.291691,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,dynamic,10,0,1,0.003917,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,0,0,1,0.002510,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,0,0,1,0.004728,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,10,0,1,0.129345,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,1,50,1,0.009837,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,guided,1,0,1,0.008164,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,static,1,50,1,0.157171,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,guided,1,50,1,0.004460,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,guided,0,50,1,0.004988,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,10,50,1,0.175694,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,10,0,1,0.017650,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,dynamic,0,50,1,0.595030,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,guided,10,50,1,0.912314,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,dynamic,10,0,1,0.004022,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,0,50,1,0.006882,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,0,50,1,1.171667,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,guided,1,0,1,0.039174,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,guided,0,0,1,0.048308,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,dynamic,10,50,1,8.895034,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,10,0,1,0.092255,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,1,50,1,0.511189,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,0,50,1,0.003351,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,dynamic,0,0,1,0.001775,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,0,50,1,0.989746,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,0,0,1,0.022224,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,guided,10,0,1,0.079498,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,1,50,1,4.564066,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,static,1,50,1,0.006214,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,0,50,1,0.006071,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,static,0,0,1,0.009531,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,50,1,0.002804,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,0,0,1,0.005892,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,10,50,1,1.226015,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,0,50,1,0.053614,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,guided,10,50,1,8.711620,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,0,0,1,0.038982,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,static,1,50,1,2.929865,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,dynamic,1,0,1,0.036404,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,guided,0,50,1,0.012103,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,10,50,1,0.486825,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,0,50,1,4.354074,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,guided,10,50,1,17.607546,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,dynamic,0,0,1,0.016116,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,static,10,50,1,0.090275,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,dynamic,10,50,1,8.691921,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,0,0,1,0.011321,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,guided,1,0,1,0.002894,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,guided,1,0,1,0.002456,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,guided,0,50,1,0.947642,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,guided,10,0,1,0.006503,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,guided,0,0,1,0.131487,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,guided,0,0,1,0.246737,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,0,50,1,0.006412,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,dynamic,10,50,1,0.019544,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,1,0,1,0.131709,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,dynamic,0,0,1,0.001873,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,0,0,1,0.146889,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,dynamic,10,50,1,0.004041,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,10,50,1,2.481080,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,0,0,1,0.007839,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,guided,10,50,1,0.152404,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,0,0,1,0.692191,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,guided,0,50,1,0.369389,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,1,50,1,0.326843,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,guided,1,0,1,0.001980,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,0,0,1,0.102088,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,10,50,1,1.391902,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,static,1,50,1,4.925666,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,0,50,1,0.004571,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,0,0,1,0.016251,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,0,0,1,0.003746,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,guided,1,50,1,0.002580,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,dynamic,0,50,1,0.718024,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,dynamic,10,50,1,0.007130,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,static,0,50,1,0.577918,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,static,1,50,1,2.040657,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,dynamic,10,50,1,0.019363,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,0,0,1,0.004288,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,10,0,1,0.047143,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,static,10,0,1,0.026460,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,1,0,1,0.009825,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,10,50,1,0.072515,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,dynamic,10,0,1,0.003320,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,static,1,0,1,0.042515,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,static,0,0,1,0.005148,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,static,10,0,1,0.093196,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,1,50,1,0.298492,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,1,0,1,0.058195,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,0,0,1,0.033277,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,guided,1,50,1,0.406021,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,dynamic,10,0,1,0.021056,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,dynamic,10,0,1,0.029893,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,10,50,1,0.002786,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,dynamic,10,0,1,0.062196,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,static,10,50,1,0.059018,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,5000,guided,0,50,1,0.003251,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,static,0,50,1,0.005103,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,guided,10,0,1,0.106311,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,1,50,1,2.025511,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,guided,10,50,1,2.603422,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,guided,0,50,1,0.008539,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,static,0,0,1,0.020883,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,0,0,1,0.097899,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,static,1,0,1,0.006750,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,10,0,1,0.003708,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,dynamic,0,0,1,0.009276,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,guided,10,0,1,0.005689,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,10,0,1,0.163561,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,0,0,1,0.021804,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,1,50,1,0.005923,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,10000,dynamic,0,50,1,4.831559,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,1,0,1,0.077210,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,static,0,50,1,2.484753,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,0,50,1,0.002607,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,static,1,0,1,0.136071,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,dynamic,1,50,1,0.517252,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,0,0,1,0.009444,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,1,50,1,0.028972,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,dynamic,10,0,1,0.009603,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,0,50,1,4.348378,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,guided,10,50,1,0.294588,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,10,0,1,0.039769,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,static,1,0,1,0.064310,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,0,50,1,0.004644,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,1,0,1,0.068979,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,10,50,1,0.004056,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,guided,10,0,1,0.247385,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,dynamic,1,50,1,0.162977,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,guided,0,50,1,0.547658,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,guided,1,50,1,1.021932,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,0,0,1,0.021632,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,static,1,50,1,8.691859,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,static,1,0,1,0.003777,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,1,0,1,0.021776,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,static,1,50,1,0.460255,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,dynamic,1,50,1,0.006307,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,0,50,1,0.006028,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,static,1,0,1,0.008186,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,1,0,1,0.005281,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,dynamic,0,50,1,0.391187,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,dynamic,0,0,1,0.005898,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,1,0,1,0.003920,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,static,10,50,1,0.304537,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,dynamic,0,0,1,0.047464,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,10,50,1,1.250617,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,1,0,1,0.009123,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,static,10,50,1,0.253757,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,static,0,0,1,0.203016,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,guided,1,50,1,0.321751,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,static,0,50,1,2.461996,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,0,0,1,0.038041,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,dynamic,1,0,1,0.048188,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,10,0,1,0.099595,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,dynamic,10,50,1,4.371009,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,0,0,1,0.231497,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,dynamic,1,50,1,1.620438,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,0,0,1,0.029391,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,guided,0,50,1,0.002483,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,1,0,1,0.004789,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,guided,10,0,1,0.004001,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,guided,0,50,1,0.004149,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,static,0,0,1,0.004971,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,10,50,1,1.127768,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,static,10,0,1,0.099179,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,5000,dynamic,1,0,1,0.185162,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,dynamic,0,50,1,0.004153,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,guided,0,50,1,0.495463,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,dynamic,1,50,1,0.237245,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,0,0,1,0.009820,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,dynamic,10,50,1,2.186985,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,static,1,0,1,0.439185,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,dynamic,10,0,1,0.001409,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,10,0,1,0.316227,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,10,0,1,0.440139,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,static,10,50,1,0.003524,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,static,10,0,1,0.039587,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,static,0,50,1,2.952177,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,static,1,0,1,0.003341,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,0,50,1,1.301035,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,1,50,1,5.052675,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,guided,1,0,1,0.001723,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,static,10,0,1,0.008099,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,guided,0,50,1,0.007062,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,dynamic,1,0,1,0.004770,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,10,0,1,0.190753,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,guided,0,50,1,0.002319,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,static,0,0,1,0.002292,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,static,10,0,1,0.002381,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,0,50,1,0.513092,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,1,50,1,4.319114,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,1,50,1,0.005181,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,static,1,50,1,0.283908,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,dynamic,1,0,1,0.030404,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,static,0,50,1,0.006091,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,10000,guided,1,0,1,0.046255,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,guided,0,50,1,8.663295,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,guided,0,50,1,0.587155,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,dynamic,1,0,1,0.006259,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,dynamic,1,0,1,0.004469,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,static,0,0,1,0.008938,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,10000,guided,10,0,1,0.031951,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,10,0,1,0.003315,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,guided,10,50,1,1.203772,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,guided,10,0,1,0.002577,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,dynamic,10,0,1,0.068008,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,static,0,50,1,0.308513,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,1,0,1,0.038458,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,static,10,50,1,0.553685,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,static,10,0,1,0.019633,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,static,0,50,1,0.563798,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,dynamic,0,0,1,0.067390,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,guided,10,50,1,0.006337,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,static,0,50,1,0.704545,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,static,10,0,1,0.013233,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,static,1,0,1,0.046305,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,static,10,50,1,0.516281,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,guided,0,0,1,0.005786,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,static,10,50,1,4.943642,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,dynamic,0,0,1,0.003333,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,dynamic,10,0,1,0.004055,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,10,50,1,4.336147,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,dynamic,10,0,1,0.115213,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,dynamic,0,0,1,0.061137,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,guided,1,50,1,0.505773,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,0,0,1,0.031189,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,0,0,1,0.005727,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,10,50,1,0.010759,yes,NA,NA,NA,NA,NA,NA,NA,NA
