threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
16,100,hogwild,0,5000,static,10,50,1,0.777504,no,0.811,4.117,6.1,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,guided,0,0,1,0.081023,no,0.098,0.647,62.3,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,1,50,1,0.004432,yes,0.012,1.716,0.0,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,dynamic,0,0,1,0.024656,yes,0.031,1.319,29.9,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,dynamic,0,0,1,0.069618,no,0.086,0.759,58.4,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,guided,10,0,1,0.007594,yes,0.017,0.769,71.4,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,guided,0,0,1,0.076594,no,0.099,1.328,36.5,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,static,0,0,1,0.046158,yes,0.063,1.580,11.0,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,guided,1,0,1,0.027080,no,0.042,1.454,47.3,NA,NA,NA,NA,NA
20,100,statespace,0,10000,dynamic,10,0,1,0.046265,no,0.059,1.185,31.6,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,static,1,0,1,0.023718,no,0.036,1.108,42.2,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,static,10,0,1,0.035510,yes,0.048,1.185,56.4,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,0,50,1,0.171480,no,0.180,4.162,1.1,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,static,1,50,1,0.012848,no,0.036,0.337,61.9,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,guided,1,0,1,0.048828,no,0.060,1.229,39.2,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,guided,10,0,1,0.007549,yes,0.018,0.252,75.6,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,static,0,50,1,0.981915,no,1.016,2.417,2.6,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,static,10,0,1,0.005934,yes,0.019,1.392,37.1,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,static,1,50,1,0.005457,yes,0.022,1.097,55.5,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,guided,1,0,1,0.128663,no,0.142,0.731,72.7,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,dynamic,1,0,1,0.002384,yes,0.013,0.700,0.0,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,10,50,1,7.449707,no,7.492,4.377,1.4,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,dynamic,0,0,1,0.022883,yes,0.036,1.171,66.6,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,guided,10,0,1,0.011631,yes,0.020,0.686,70.1,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,static,1,50,1,0.777999,no,0.791,3.938,3.3,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,guided,0,50,1,0.006342,yes,0.013,1.617,58.5,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,dynamic,0,50,1,4.431215,no,4.468,4.518,1.2,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,dynamic,0,50,1,2.681301,no,2.707,4.308,2.6,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,guided,1,50,1,0.008370,yes,0.020,0.495,72.4,NA,NA,NA,NA,NA
40,10,statespace,0,5000,guided,1,0,1,0.006857,no,0.023,0.317,54.3,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,dynamic,1,0,1,0.003106,yes,0.017,1.174,0.0,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,dynamic,1,50,1,4.884419,no,4.912,4.565,1.0,NA,NA,NA,NA,NA
16,50,statespace,0,10000,guided,10,0,1,0.023397,no,0.035,1.180,32.7,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,10,0,1,0.021871,yes,0.032,0.257,100.0,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,dynamic,10,50,1,1.301389,no,1.314,4.019,3.4,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,static,0,50,1,0.003241,yes,0.014,1.167,0.0,NA,NA,NA,NA,NA
16,100,statespace,0,5000,guided,0,50,1,0.640469,no,0.675,4.499,2.5,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,guided,0,0,1,0.011105,yes,0.026,0.226,86.9,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,10,0,1,0.007550,yes,0.028,0.355,48.4,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,guided,1,50,1,0.004740,yes,0.014,1.560,40.4,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,guided,10,0,1,0.378257,yes,0.391,1.499,16.9,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,dynamic,10,50,1,0.309641,no,0.327,4.061,1.9,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,0,0,1,0.005248,yes,0.015,1.472,35.0,NA,NA,NA,NA,NA
20,100,statespace,0,5000,static,10,0,1,0.035691,no,0.049,1.088,36.2,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,0,0,1,0.044076,yes,0.054,1.548,20.0,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,dynamic,1,50,1,2.079787,no,2.113,3.133,7.0,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,dynamic,1,50,1,8.781376,no,8.815,4.588,0.7,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,1,50,1,0.465471,no,0.483,4.282,1.8,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,guided,0,50,1,0.020120,yes,0.031,0.298,95.5,NA,NA,NA,NA,NA
4,100,sqrt,10,10000,dynamic,1,0,1,0.236789,no,0.249,1.828,22.5,NA,NA,NA,NA,NA
2,10,statespace,0,10000,guided,10,50,1,0.011802,yes,0.031,1.837,38.2,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,guided,10,50,1,3.841097,no,3.870,1.865,7.8,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,10,50,1,8.916092,no,8.953,2.997,7.6,NA,NA,NA,NA,NA
4,50,statespace,0,10000,dynamic,1,50,1,0.780186,no,0.799,4.315,0.8,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,0,50,1,2.586775,no,2.620,4.540,0.9,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,1,50,1,0.022359,yes,0.037,0.259,100.0,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,static,1,50,1,0.019670,yes,0.027,0.280,95.1,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,guided,0,50,1,0.258540,no,0.271,2.262,9.5,NA,NA,NA,NA,NA
2,10,statespace,0,5000,guided,10,0,1,0.002931,yes,0.009,1.400,0.0,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,static,1,50,1,1.276046,no,1.300,3.828,1.9,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,dynamic,1,0,1,0.029528,no,0.040,0.772,56.1,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,1,0,1,0.210809,yes,0.218,0.401,56.1,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,10,50,1,0.025041,yes,0.033,1.246,34.0,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,guided,10,50,1,0.009795,yes,0.018,0.397,85.3,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,1,0,1,0.068797,no,0.085,0.764,58.7,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,0,0,1,0.002828,yes,0.011,0.837,0.0,NA,NA,NA,NA,NA
40,50,statespace,0,10000,static,10,0,1,0.031011,no,0.042,0.754,43.7,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,10,0,1,0.002655,yes,0.009,1.415,0.0,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,dynamic,0,50,1,0.003911,yes,0.014,1.784,0.0,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,0,50,1,0.231472,no,0.241,3.702,9.6,NA,NA,NA,NA,NA
16,100,sqrt,10,5000,guided,10,0,1,0.398033,no,0.421,0.670,37.1,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,static,0,0,1,0.025874,yes,0.037,1.321,34.8,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,dynamic,0,50,1,1.630482,no,1.665,3.753,4.5,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,1,50,1,0.013283,yes,0.024,0.357,87.1,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,guided,0,0,1,0.002810,yes,0.025,0.603,42.5,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,static,0,0,1,0.034686,yes,0.053,0.182,100.0,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,dynamic,0,0,1,0.036871,yes,0.047,1.337,48.2,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,static,1,50,1,0.015299,yes,0.034,1.720,33.6,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,guided,10,50,1,0.586131,no,0.613,2.429,4.5,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,static,10,0,1,0.013268,yes,0.024,1.186,68.3,NA,NA,NA,NA,NA
8,10,statespace,0,10000,dynamic,1,50,1,0.005534,yes,0.016,1.439,51.9,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,10,0,1,0.293727,no,0.316,1.057,17.3,NA,NA,NA,NA,NA
16,10,statespace,0,5000,guided,0,50,1,0.005287,yes,0.022,0.747,91.2,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,dynamic,0,50,1,0.632365,no,0.645,1.895,18.3,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,dynamic,10,50,1,0.014080,yes,0.021,1.514,62.9,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,0,50,1,1.045332,no,1.059,0.697,23.3,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,dynamic,0,50,1,0.985589,no,1.018,2.409,2.9,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,0,0,1,0.019017,no,0.038,1.067,34.1,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,guided,1,50,1,2.092627,no,2.126,3.130,7.1,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,dynamic,10,50,1,1.332727,no,1.356,4.346,1.4,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,guided,0,0,1,0.004834,yes,0.016,0.567,0.0,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,10,50,1,5.364585,no,5.406,2.580,13.5,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,dynamic,10,0,1,0.083055,no,0.105,0.422,67.6,NA,NA,NA,NA,NA
20,10,sqrt,1000,10000,static,1,0,1,0.003873,yes,0.020,0.730,0.0,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,0,50,1,8.999008,no,9.024,4.509,1.3,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,dynamic,1,50,1,8.826326,no,8.858,4.574,0.8,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,dynamic,0,50,1,0.006674,yes,0.025,1.851,36.5,NA,NA,NA,NA,NA
4,100,statespace,0,10000,static,0,0,1,0.126057,no,0.140,1.285,13.9,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,1,50,1,8.934970,no,8.959,4.551,1.1,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,static,0,0,1,0.041227,no,0.050,1.050,51.2,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,1,0,1,0.019316,no,0.033,1.110,34.3,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,dynamic,10,50,1,0.238812,no,0.252,3.259,17.6,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,guided,1,0,1,0.072389,no,0.082,0.747,55.8,NA,NA,NA,NA,NA
8,50,statespace,0,10000,guided,10,50,1,0.489556,no,0.506,4.244,1.2,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,1,0,1,0.039151,no,0.049,1.262,31.2,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,guided,10,0,1,0.003690,yes,0.014,0.770,0.0,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,static,1,50,1,0.150689,no,0.175,2.196,16.0,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,dynamic,10,0,1,0.015785,yes,0.026,1.143,69.3,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,0,0,1,0.009445,yes,0.020,1.321,48.8,NA,NA,NA,NA,NA
2,10,statespace,0,5000,guided,1,0,1,0.002776,yes,0.009,1.357,0.0,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,guided,1,50,1,0.002930,yes,0.011,1.581,0.0,NA,NA,NA,NA,NA
8,100,statespace,0,5000,static,1,50,1,1.274079,no,1.297,4.541,1.1,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,10,0,1,0.186901,no,0.198,1.072,21.5,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,guided,0,50,1,0.147954,no,0.161,2.201,11.0,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,guided,10,50,1,18.235147,no,18.262,1.853,17.2,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,guided,0,50,1,1.279066,no,1.304,4.492,1.1,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,dynamic,10,50,1,0.010497,yes,0.021,1.399,37.1,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,static,10,0,1,0.003329,yes,0.014,0.965,0.0,NA,NA,NA,NA,NA
8,100,statespace,0,10000,guided,0,0,1,0.069495,no,0.081,1.295,8.4,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,0,50,1,2.680380,no,2.707,4.500,1.3,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,static,10,0,1,0.015456,yes,0.026,0.286,83.0,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,dynamic,0,0,1,0.169071,no,0.182,1.748,17.9,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,dynamic,1,0,1,0.076313,no,0.092,0.718,58.2,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,guided,0,0,1,0.108916,yes,0.118,1.443,16.1,NA,NA,NA,NA,NA
20,10,sqrt,0,10000,guided,0,0,1,0.022579,yes,0.031,0.206,100.0,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,dynamic,10,0,1,0.194640,no,0.216,0.534,33.2,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,guided,1,0,1,0.007310,yes,0.014,0.223,80.5,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,guided,10,0,1,1.213942,no,1.225,0.408,44.0,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,guided,0,50,1,0.039698,yes,0.061,0.259,100.0,NA,NA,NA,NA,NA
16,100,statespace,0,5000,dynamic,10,50,1,0.646910,no,0.673,4.510,2.4,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,guided,0,0,1,0.016555,yes,0.038,0.243,100.0,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,1,50,1,0.586440,no,0.611,3.935,1.5,NA,NA,NA,NA,NA
20,50,statespace,0,5000,dynamic,10,50,1,0.145211,no,0.168,4.114,2.6,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,dynamic,0,50,1,0.039500,yes,0.052,0.201,100.0,NA,NA,NA,NA,NA
8,10,hogwild,0,5000,static,1,50,1,0.004092,yes,0.013,0.964,37.0,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,dynamic,1,50,1,0.258848,no,0.270,2.259,7.5,NA,NA,NA,NA,NA
40,100,statespace,0,10000,dynamic,1,50,1,0.967533,no,0.994,2.434,2.6,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,10,50,1,0.008837,yes,0.028,1.507,42.1,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,guided,10,0,1,0.251697,no,0.267,0.400,30.9,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,dynamic,0,0,1,0.010417,yes,0.022,0.449,58.4,NA,NA,NA,NA,NA
16,100,statespace,0,5000,guided,1,0,1,0.032227,no,0.041,1.164,32.3,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,0,50,1,0.476767,no,0.505,2.426,2.2,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,10,50,1,0.033506,yes,0.047,0.631,47.3,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,dynamic,0,50,1,0.004707,yes,0.018,1.524,48.3,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,10,0,1,0.015943,yes,0.030,1.149,69.9,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,guided,10,50,1,0.755204,no,0.783,3.991,5.3,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,1,0,1,0.002215,yes,0.018,0.937,0.0,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,static,10,0,1,0.136430,yes,0.154,1.367,13.6,NA,NA,NA,NA,NA
40,50,statespace,0,5000,dynamic,10,0,1,0.022837,no,0.033,0.706,39.5,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,static,10,0,1,0.193105,yes,0.217,0.813,22.5,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,guided,1,0,1,0.108608,no,0.119,1.340,13.7,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,dynamic,1,50,1,0.934305,no,0.948,3.601,4.5,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,guided,0,0,1,0.008589,yes,0.023,0.441,62.6,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,guided,0,50,1,1.756030,no,1.794,3.559,8.8,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,dynamic,0,0,1,0.007465,yes,0.019,0.701,65.1,NA,NA,NA,NA,NA
16,100,statespace,0,10000,dynamic,1,0,1,0.048954,no,0.063,1.218,29.3,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,dynamic,0,0,1,0.043822,no,0.057,0.458,98.6,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,static,1,50,1,0.013936,yes,0.020,1.255,52.5,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,dynamic,10,50,1,0.009050,yes,0.025,0.412,80.3,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,dynamic,1,0,1,0.033572,no,0.048,1.144,48.5,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,guided,1,50,1,0.008461,yes,0.015,1.554,47.7,NA,NA,NA,NA,NA
16,100,statespace,0,5000,static,1,0,1,0.033802,no,0.051,1.141,33.9,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,static,0,50,1,0.680694,no,0.693,4.172,2.2,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,dynamic,1,0,1,0.372833,no,0.382,0.421,61.6,NA,NA,NA,NA,NA
8,10,statespace,0,10000,guided,10,0,1,0.004329,yes,0.014,0.854,58.6,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,dynamic,10,50,1,0.706310,no,0.718,4.305,1.1,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,guided,0,50,1,2.468228,no,2.497,2.324,18.4,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,guided,10,0,1,0.026887,yes,0.038,1.209,67.2,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,static,0,50,1,0.658425,no,0.686,3.902,6.8,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,dynamic,10,0,1,0.072562,yes,0.084,1.286,16.7,NA,NA,NA,NA,NA
20,100,statespace,0,10000,static,10,0,1,0.048180,no,0.065,1.183,26.2,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,dynamic,0,0,1,0.504523,no,0.513,0.677,59.9,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,static,0,50,1,1.381985,no,1.406,4.382,2.5,NA,NA,NA,NA,NA
16,100,statespace,0,5000,dynamic,10,0,1,0.033102,no,0.046,1.147,36.3,NA,NA,NA,NA,NA
20,100,statespace,0,5000,dynamic,10,50,1,0.531823,no,0.555,4.467,1.1,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,guided,1,50,1,4.888058,no,4.916,4.585,0.8,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,dynamic,0,50,1,0.012384,no,0.033,1.694,51.4,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,static,10,0,1,0.063878,no,0.080,0.949,21.5,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,guided,1,0,1,0.003350,yes,0.014,1.362,0.0,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,10,50,1,2.619106,no,2.656,4.477,0.9,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,1,0,1,0.077494,yes,0.094,1.889,11.8,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,static,10,0,1,0.003545,yes,0.013,0.791,48.7,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,static,1,50,1,0.298182,no,0.311,4.203,1.6,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,dynamic,1,50,1,0.021584,yes,0.032,0.235,100.0,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,guided,0,50,1,0.721310,no,0.733,4.204,1.6,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,1,50,1,0.141674,no,0.153,4.122,9.4,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,0,50,1,0.557987,no,0.566,3.420,4.5,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,0,0,1,0.034302,no,0.047,1.106,42.5,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,static,0,50,1,0.005818,no,0.027,0.615,26.4,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,dynamic,10,0,1,0.043275,yes,0.058,1.222,27.2,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,0,50,1,0.558735,no,0.571,3.546,4.7,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,guided,0,0,1,0.006633,yes,0.018,0.225,92.8,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,guided,1,0,1,0.698830,no,0.712,0.421,60.1,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,static,0,0,1,0.010780,yes,0.022,0.460,53.5,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,dynamic,0,0,1,0.145346,yes,0.158,1.531,14.7,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,dynamic,10,50,1,0.002956,yes,0.012,1.584,0.0,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,dynamic,1,50,1,8.758698,no,8.792,4.600,0.5,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,1,50,1,0.007565,yes,0.018,1.719,49.5,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,0,50,1,0.726036,no,0.755,2.417,2.7,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,dynamic,0,50,1,0.416124,no,0.428,2.485,15.8,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,1,50,1,0.553043,no,0.565,3.578,5.8,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,static,1,0,1,0.107613,no,0.131,1.347,11.2,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,0,50,1,1.229101,no,1.256,2.330,19.0,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,static,10,0,1,0.055086,no,0.068,1.141,71.1,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,guided,0,50,1,0.008432,no,0.019,0.437,88.2,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,dynamic,10,0,1,0.199733,no,0.223,0.429,44.9,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,static,0,50,1,0.009029,yes,0.028,1.020,68.5,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,dynamic,0,0,1,0.009557,yes,0.020,0.267,81.6,NA,NA,NA,NA,NA
16,10,sqrt,1000,5000,dynamic,1,50,1,0.003572,yes,0.013,1.122,65.9,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,dynamic,1,0,1,0.024517,no,0.035,1.306,62.7,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,dynamic,1,0,1,0.244482,no,0.268,1.519,39.7,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,dynamic,1,50,1,0.431291,no,0.446,3.574,4.6,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,guided,1,0,1,0.011531,yes,0.033,0.784,74.5,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,static,0,0,1,0.072275,yes,0.087,1.644,19.2,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,0,50,1,0.732896,no,0.742,4.133,2.2,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,dynamic,10,50,1,1.189351,no,1.225,3.910,2.8,NA,NA,NA,NA,NA
40,100,statespace,0,10000,guided,1,0,1,0.061346,no,0.072,0.821,38.6,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,guided,0,50,1,0.004846,yes,0.022,1.569,44.7,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,static,0,50,1,0.187249,no,0.198,3.153,15.6,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,1,0,1,0.135331,yes,0.147,0.653,74.0,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,guided,10,0,1,0.002057,yes,0.009,1.003,0.0,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,static,0,50,1,0.011334,yes,0.020,1.931,37.9,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,dynamic,1,0,1,0.006563,yes,0.014,0.293,68.8,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,static,1,50,1,0.255589,no,0.265,4.090,5.4,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,static,1,0,1,0.127096,no,0.139,1.505,19.7,NA,NA,NA,NA,NA
4,50,statespace,0,5000,guided,0,0,1,0.024828,yes,0.041,1.356,33.2,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,1,50,1,2.569087,no,2.606,4.562,0.6,NA,NA,NA,NA,NA
16,50,statespace,0,10000,static,1,0,1,0.024114,no,0.035,1.161,33.6,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,10,0,1,0.043191,yes,0.053,0.230,64.8,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,guided,1,50,1,0.137277,no,0.150,2.230,20.8,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,dynamic,1,50,1,0.008003,yes,0.018,1.091,72.5,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,dynamic,10,50,1,0.186356,no,0.199,4.051,2.5,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,dynamic,0,0,1,0.023261,no,0.036,1.170,38.0,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,guided,1,50,1,0.007676,yes,0.032,1.187,53.6,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,guided,1,0,1,0.040492,yes,0.051,0.165,100.0,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,1,0,1,0.232571,no,0.249,0.697,68.6,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,1,0,1,0.018796,yes,0.025,0.224,100.0,NA,NA,NA,NA,NA
20,10,statespace,0,5000,dynamic,0,0,1,0.004957,yes,0.015,0.430,0.0,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,static,1,50,1,1.071711,no,1.099,2.394,3.7,NA,NA,NA,NA,NA
